geoid,aspect,rank,value,performance
0655156,pfc_adultnoinsuranc,211,8.52,2
0655156,pfc_altercommute,337,8,2
0655156,pfc_disconnected,339,8.4,2
0655156,pfc_teenbirthrate,350,15.9937,2
0655156,pr,337,45.326306224,2
0655156,pr_fatal,222,254.9,2
0655156,pr_gendergappower,89,0.75,3
0655156,pr_homeownership,91,64.9,3
0655156,pr_stateconstagains,145,0.5,2
0655156,pr_turnout,413,37.5,1
0655156,ps,253,57.699091217,2
0655156,ps_accidents,430,3.569,1
0655156,ps_property,1,137.679,3
0655156,ps_violent,157,87.038,2
0655156,s,486,27.082602744,1
0655156,s_hburdenowner,444,34.4,1
0655156,s_hburdenrenter,444,57.099999999999994,1
0655156,s_homeless,449,358.226,1
0655156,s_nokitchen,238,0.79,2
0655156,s_overcrowded,432,8.200000000000001,1
0655156,spi,402,44.356409123,2
0655156,ws,112,59.583682426,2
0655156,ws_drinkingwater,363,3.333,2
0655156,ws_floodrisk,294,1.57,2
0655156,ws_hazardouswaste,82,1.686,3
0655156,ws_noplumbing,108,0.18,2
0656000,aae,52,70.050931217,3
0656000,aae_associates,364,6.9,2
0656000,aae_bachelors,100,27.3,3
0656000,aae_graduate,1,22.2,3
0656000,abk,255,58.994491606,2
0656000,abk_g3reading,351,2.447,2
0656000,abk_g8math,453,6.035,1
0656000,abk_hsincomplete,174,10.5,2
0656000,abk_lessthan9th,363,7.5,2
0656000,abk_preschoolenroll,1,64.7,3
0656000,aic,198,52.475628578,2
0656000,aic_broadband,230,83.5,2
0656000,aic_broadbandspeed,140,149.608,2
0656000,aic_celldata,291,58.699999999999996,2
0656000,aic_nointernet,234,12.9,2
0656000,bhn,262,51.333571139,2
0656000,eq,483,32.10972996,1
0656000,eq_affectedglobalwa,439,55.42399999999999,1
0656000,eq_egridrenewables,1,42.642,3
0656000,eq_no2,393,13.947,1
0656000,eq_ozone,446,0.047,1
0656000,eq_pm25,411,9.403,1
0656000,eq_waterstress,442,3.38492,1
0656000,fow,215,53.216440416,2
0656000,hw,58,69.285911521,3
0656000,hw_cancer,250,5.800000000000001,2
0656000,hw_chd,140,4.6,2
0656000,hw_diabetes,162,8.7,2
0656000,hw_drugod,80,642.956,2
0656000,hw_mentalhealth,62,10.8,3
0656000,hw_obesity,1,22.38,3
0656000,i,331,51.469371737,2
0656000,i_commutetime,374,29.0746,2
0656000,i_dissimilarity,247,0.221,2
0656000,i_genderpaygap,101,0.822,3
0656000,i_isolation,373,52.5,2
0656000,i_linguistic,369,0.086,2
0656000,nbm,74,62.11528687,3
0656000,nbm_dental,66,8.757579999999999,3
0656000,nbm_foodsecurity,231,11.4,2
0656000,nbm_mencorehealth,146,33.4121,2
0656000,nbm_poorhealth,118,10.551499999999999,2
0656000,nbm_supermarketacce,116,58.3,2
0656000,nbm_womencorehealth,162,30.1303,2
0656000,opp,175,57.597554962,2
0656000,pfc,47,73.707529344,3
0656000,pfc_adultnoinsuranc,209,8.42,2
0656000,pfc_altercommute,63,20.7,3
0656000,pfc_disconnected,97,4,3
0656000,pfc_teenbirthrate,186,7.0100999999999996,2
0656000,pr,465,35.162387549,1
0656000,pr_fatal,88,141.6,3
0656000,pr_gendergappower,1,0.833274997,3
0656000,pr_homeownership,424,43,1
0656000,pr_stateconstagains,145,0.5,2
0656000,pr_turnout,413,37.5,1
0656000,ps,149,67.619004105,2
0656000,ps_accidents,242,1.982,2
0656000,ps_property,201,225.941,2
0656000,ps_violent,113,69.406,2
0656000,s,475,28.871205943,1
0656000,s_hburdenowner,414,32.9,1
0656000,s_hburdenrenter,310,51.300000000000004,2
0656000,s_homeless,449,358.226,1
0656000,s_nokitchen,446,1.48,1
0656000,s_overcrowded,388,6.1,2
0656000,spi,208,54.049188839,2
0656000,ws,304,46.728787639,2
0656000,ws_drinkingwater,352,3.165,2
0656000,ws_floodrisk,272,1.54,2
0656000,ws_hazardouswaste,117,1.881,2
0656000,ws_noplumbing,455,0.64,1
0656700,aae,486,31.222377199,1
0656700,aae_associates,443,5.7,1
0656700,aae_bachelors,445,11.600000000000001,1
0656700,aae_graduate,443,5.6000000000000005,1
0656700,abk,465,39.759370909,1
0656700,abk_g3reading,500,1.541,1
0656700,abk_g8math,431,6.248,1
0656700,abk_hsincomplete,193,10.9,2
0656700,abk_lessthan9th,446,12.6,1
0656700,abk_preschoolenroll,444,35.9,1
0656700,aic,203,52.254984898,2
0656700,aic_broadband,158,86,2
0656700,aic_broadbandspeed,409,117.055,1
0656700,aic_celldata,68,70.1,3
0656700,aic_nointernet,195,11.700000000000001,2
0656700,bhn,475,40.231215968,1
0656700,eq,390,38.01335203,2
0656700,eq_affectedglobalwa,315,50.253,2
0656700,eq_egridrenewables,1,42.642,3
0656700,eq_no2,173,7.867,2
0656700,eq_ozone,446,0.047,1
0656700,eq_pm25,445,9.837,1
0656700,eq_waterstress,404,2.81243,1
0656700,fow,351,44.617822901,2
0656700,hw,276,48.443583766,2
0656700,hw_cancer,1,4.7,3
0656700,hw_chd,93,4.3,3
0656700,hw_diabetes,328,10.9,2
0656700,hw_drugod,193,707.172,2
0656700,hw_mentalhealth,443,16.4,1
0656700,hw_obesity,320,32.4,2
0656700,i,493,34.33776298,1
0656700,i_commutetime,473,35.0614,1
0656700,i_dissimilarity,145,0.175,2
0656700,i_genderpaygap,347,0.714,2
0656700,i_isolation,434,63.2,1
0656700,i_linguistic,446,0.135,1
0656700,nbm,382,40.744158442,2
0656700,nbm_dental,336,17.549999999999997,2
0656700,nbm_foodsecurity,146,10,2
0656700,nbm_mencorehealth,473,22.3333,1
0656700,nbm_poorhealth,337,14.233299999999998,2
0656700,nbm_supermarketacce,444,85,1
0656700,nbm_womencorehealth,378,24.0667,2
0656700,opp,493,36.365050776,1
0656700,pfc,489,27.274107286,1
0656700,pfc_adultnoinsuranc,293,10.63,2
0656700,pfc_altercommute,444,6,1
0656700,pfc_disconnected,438,10.5,1
0656700,pfc_teenbirthrate,473,36.4109,1
0656700,pr,211,52.62595564,2
0656700,pr_fatal,226,262.2,2
0656700,pr_gendergappower,338,0.333333333,2
0656700,pr_homeownership,107,63.2,2
0656700,pr_stateconstagains,145,0.5,2
0656700,pr_turnout,451,36.3,1
0656700,ps,266,55.422327146,2
0656700,ps_accidents,417,3.409,1
0656700,ps_property,227,248.964,2
0656700,ps_violent,101,66.163,2
0656700,s,481,27.816365875,1
0656700,s_hburdenowner,444,34.4,1
0656700,s_hburdenrenter,437,56.8,1
0656700,s_homeless,144,73.706,2
0656700,s_nokitchen,434,1.41,1
0656700,s_overcrowded,445,9.2,1
0656700,spi,472,40.404696548,1
0656700,ws,440,36.942012409,1
0656700,ws_drinkingwater,285,2.305,2
0656700,ws_floodrisk,387,1.835,2
0656700,ws_hazardouswaste,320,2.869,2
0656700,ws_noplumbing,476,0.74,1
0657792,aae,22,72.876955813,3
0657792,aae_associates,353,7.000000000000001,2
0657792,aae_bachelors,1,30.3,3
0657792,aae_graduate,1,22.2,3
0657792,abk,14,81.158429711,3
0657792,abk_g3reading,1,4.234,3
0657792,abk_g8math,2,9.054,3
0657792,abk_hsincomplete,111,8.7,2
0657792,abk_lessthan9th,1,2,3
0657792,abk_preschoolenroll,1,64.7,3
0657792,aic,14,75.535533807,3
0657792,aic_broadband,1,90.5,3
0657792,aic_broadbandspeed,71,165.509,3
0657792,aic_celldata,1,71.1,3
0657792,aic_nointernet,1,6.6000000000000005,3
0657792,bhn,34,65.257275029,3
0657792,eq,55,61.838995633,3
0657792,eq_affectedglobalwa,439,55.42399999999999,1
0657792,eq_egridrenewables,1,42.642,3
0657792,eq_no2,323,11.302,2
0657792,eq_ozone,123,0.038,2
0657792,eq_pm25,63,6.37,3
0657792,eq_waterstress,113,0.808388,2
0657792,fow,5,72.570381179,3
0657792,hw,37,71.748565566,3
0657792,hw_cancer,371,6.4,2
0657792,hw_chd,36,3.8,3
0657792,hw_diabetes,1,7.1,3
0657792,hw_drugod,55,607.481,3
0657792,hw_mentalhealth,1,10.7,3
0657792,hw_obesity,1,22.38,3
0657792,i,325,51.907753506,2
0657792,i_commutetime,473,35.0614,1
0657792,i_dissimilarity,110,0.161,2
0657792,i_genderpaygap,448,0.63,1
0657792,i_isolation,228,35.4,2
0657792,i_linguistic,195,0.034,2
0657792,nbm,22,69.844094424,3
0657792,nbm_dental,1,7.08125,3
0657792,nbm_foodsecurity,88,9.1,3
0657792,nbm_mencorehealth,93,35,2
0657792,nbm_poorhealth,33,8.870000000000001,3
0657792,nbm_supermarketacce,148,62.2,2
0657792,nbm_womencorehealth,1,36.3682,3
0657792,opp,41,66.405140732,3
0657792,pfc,11,83.147716539,3
0657792,pfc_adultnoinsuranc,1,3.6900000000000004,3
0657792,pfc_altercommute,68,20,3
0657792,pfc_disconnected,1,3,3
0657792,pfc_teenbirthrate,1,0,3
0657792,pr,138,57.688137068,2
0657792,pr_fatal,328,371.09999999999997,2
0657792,pr_gendergappower,239,0.5,2
0657792,pr_homeownership,59,69.89999999999999,3
0657792,pr_stateconstagains,145,0.5,2
0657792,pr_turnout,297,44.2,2
0657792,ps,26,80.033808399,3
0657792,ps_accidents,2,0.949,3
0657792,ps_property,90,163.477,3
0657792,ps_violent,1,46.604,3
0657792,s,279,53.031757945,2
0657792,s_hburdenowner,207,23.400000000000002,2
0657792,s_hburdenrenter,75,43,3
0657792,s_homeless,449,358.226,1
0657792,s_nokitchen,183,0.7000000000000001,2
0657792,s_overcrowded,242,3.2,2
0657792,spi,8,68.07759898,3
0657792,ws,129,58.119439348,2
0657792,ws_drinkingwater,255,2.087,2
0657792,ws_floodrisk,284,1.55,2
0657792,ws_hazardouswaste,321,2.878,2
0657792,ws_noplumbing,73,0.15,3
0658072,aae,474,33.707726383,1
0658072,aae_associates,401,6.4,1
0658072,aae_bachelors,420,13,1
0658072,aae_graduate,443,5.6000000000000005,1
0658072,abk,460,40.86178233,1
0658072,abk_g3reading,441,1.6789999999999998,1
0658072,abk_g8math,455,6.014,1
0658072,abk_hsincomplete,229,12.1,2
0658072,abk_lessthan9th,446,12.6,1
0658072,abk_preschoolenroll,312,43.8,2
0658072,aic,169,54.634588017,2
0658072,aic_broadband,238,83.2,2
0658072,aic_broadbandspeed,98,156.625,2
0658072,aic_celldata,204,62.8,2
0658072,aic_nointernet,286,15,2
0658072,bhn,348,46.831343656,2
0658072,eq,455,34.12992236,1
0658072,eq_affectedglobalwa,411,53.103500000000004,1
0658072,eq_egridrenewables,1,42.642,3
0658072,eq_no2,445,16.086,1
0658072,eq_ozone,273,0.042,2
0658072,eq_pm25,445,9.837,1
0658072,eq_waterstress,429,3.09868,1
0658072,fow,293,47.403678915,2
0658072,hw,160,59.988422953,2
0658072,hw_cancer,1,4.7,3
0658072,hw_chd,156,4.7,2
0658072,hw_diabetes,306,10.6,2
0658072,hw_drugod,80,642.956,2
0658072,hw_mentalhealth,275,14.2,2
0658072,hw_obesity,170,27,2
0658072,i,437,43.496386164,1
0658072,i_commutetime,425,31.2738,1
0658072,i_dissimilarity,1,0.129,3
0658072,i_genderpaygap,320,0.729,2
0658072,i_isolation,360,50.8,2
0658072,i_linguistic,446,0.135,1
0658072,nbm,217,51.747139162,2
0658072,nbm_dental,229,14.219399999999998,2
0658072,nbm_foodsecurity,231,11.4,2
0658072,nbm_mencorehealth,396,25.693500000000004,2
0658072,nbm_poorhealth,296,13.4871,2
0658072,nbm_supermarketacce,105,56.2,2
0658072,nbm_womencorehealth,346,25.161299999999997,2
0658072,opp,441,42.079885129,1
0658072,pfc,329,45.930547986,2
0658072,pfc_adultnoinsuranc,380,13.530000000000001,2
0658072,pfc_altercommute,268,9.3,2
0658072,pfc_disconnected,333,8.3,2
0658072,pfc_teenbirthrate,253,10.2686,2
0658072,pr,340,45.184879985,2
0658072,pr_fatal,227,262.3,2
0658072,pr_gendergappower,170,0.600027999,2
0658072,pr_homeownership,300,52.300000000000004,2
0658072,pr_stateconstagains,145,0.5,2
0658072,pr_turnout,413,37.5,1
0658072,ps,303,50.707065112,2
0658072,ps_accidents,394,3.213,2
0658072,ps_property,297,298.023,2
0658072,ps_violent,227,116.551,2
0658072,s,499,23.753688323,1
0658072,s_hburdenowner,444,34.4,1
0658072,s_hburdenrenter,444,57.099999999999994,1
0658072,s_homeless,449,358.226,1
0658072,s_nokitchen,366,1.0699999999999998,2
0658072,s_overcrowded,445,9.2,1
0658072,spi,390,45.438302567,2
0658072,ws,92,61.117482027,3
0658072,ws_drinkingwater,1,1.184,2
0658072,ws_floodrisk,254,1.52,2
0658072,ws_hazardouswaste,104,1.823,2
0658072,ws_noplumbing,318,0.37,2
0659451,aae,159,61.487075766,2
0659451,aae_associates,64,10.299999999999999,3
0659451,aae_bachelors,214,20.8,2
0659451,aae_graduate,175,13.200000000000001,2
0659451,abk,75,72.807044885,3
0659451,abk_g3reading,164,3.4709999999999996,2
0659451,abk_g8math,127,8.266,2
0659451,abk_hsincomplete,69,7.3999999999999995,3
0659451,abk_lessthan9th,149,3.4000000000000004,2
0659451,abk_preschoolenroll,211,51,2
0659451,aic,15,75.333417962,3
0659451,aic_broadband,1,90.5,3
0659451,aic_broadbandspeed,1,173.512,3
0659451,aic_celldata,103,68.10000000000001,3
0659451,aic_nointernet,1,6.6000000000000005,3
0659451,bhn,77,61.206508797,3
0659451,eq,493,31.177220197,1
0659451,eq_affectedglobalwa,338,50.783,2
0659451,eq_egridrenewables,1,42.642,3
0659451,eq_no2,445,16.086,1
0659451,eq_ozone,446,0.047,1
0659451,eq_pm25,445,9.837,1
0659451,eq_waterstress,404,2.81243,1
0659451,fow,75,62.274528901,3
0659451,hw,51,69.780432562,3
0659451,hw_cancer,134,5.2,2
0659451,hw_chd,36,3.8,3
0659451,hw_diabetes,127,8.4,2
0659451,hw_drugod,153,679.698,2
0659451,hw_mentalhealth,92,11.6,3
0659451,hw_obesity,157,26.700000000000003,2
0659451,i,285,54.932101602,2
0659451,i_commutetime,439,32.1326,1
0659451,i_dissimilarity,165,0.183,2
0659451,i_genderpaygap,338,0.719,2
0659451,i_isolation,285,41.6,2
0659451,i_linguistic,249,0.047,2
0659451,nbm,91,60.533812232,2
0659451,nbm_dental,90,9.755560000000001,3
0659451,nbm_foodsecurity,192,10.7,2
0659451,nbm_mencorehealth,306,28.9037,2
0659451,nbm_poorhealth,145,11.0556,2
0659451,nbm_supermarketacce,122,59.099999999999994,2
0659451,nbm_womencorehealth,151,30.392599999999998,2
0659451,opp,180,57.359109869,2
0659451,pfc,157,58.543870743,2
0659451,pfc_adultnoinsuranc,61,5.17,3
0659451,pfc_altercommute,362,7.6,2
0659451,pfc_disconnected,181,5.4,2
0659451,pfc_teenbirthrate,139,4.1422,2
0659451,pr,182,54.473391364,2
0659451,pr_fatal,151,202.1,2
0659451,pr_gendergappower,407,0.249912496,1
0659451,pr_homeownership,130,61.5,2
0659451,pr_stateconstagains,145,0.5,2
0659451,pr_turnout,451,36.3,1
0659451,ps,72,75.054508356,3
0659451,ps_accidents,202,1.765,2
0659451,ps_property,76,159.059,3
0659451,ps_violent,1,46.604,3
0659451,s,315,49.416323099,2
0659451,s_hburdenowner,406,32.6,1
0659451,s_hburdenrenter,325,52,2
0659451,s_homeless,223,102.393,2
0659451,s_nokitchen,191,0.73,2
0659451,s_overcrowded,321,4.5,2
0659451,spi,102,60.280049189,3
0659451,ws,106,59.821391502,2
0659451,ws_drinkingwater,218,1.864,2
0659451,ws_floodrisk,387,1.835,2
0659451,ws_hazardouswaste,89,1.714,3
0659451,ws_noplumbing,82,0.16,2
0659920,aae,259,51.646185872,2
0659920,aae_associates,1,10.6,3
0659920,aae_bachelors,306,17,2
0659920,aae_graduate,307,9.3,2
0659920,abk,90,71.644084675,2
0659920,abk_g3reading,167,3.458,2
0659920,abk_g8math,231,7.582999999999999,2
0659920,abk_hsincomplete,130,9.2,2
0659920,abk_lessthan9th,57,2.1,3
0659920,abk_preschoolenroll,176,53,2
0659920,aic,308,42.830756234,2
0659920,aic_broadband,267,81.8,2
0659920,aic_broadbandspeed,301,130.453,2
0659920,aic_celldata,367,55.400000000000006,2
0659920,aic_nointernet,280,14.7,2
0659920,bhn,464,41.256166983,1
0659920,eq,17,66.856853265,3
0659920,eq_affectedglobalwa,79,41.303,3
0659920,eq_egridrenewables,1,42.642,3
0659920,eq_no2,130,6.98,2
0659920,eq_ozone,123,0.038,2
0659920,eq_pm25,87,6.624,3
0659920,eq_waterstress,237,1.33875,2
0659920,fow,200,53.830910747,2
0659920,hw,402,33.991948813,1
0659920,hw_cancer,469,7.35,1
0659920,hw_chd,410,6.6000000000000005,1
0659920,hw_diabetes,246,9.8,2
0659920,hw_drugod,452,1081.066,1
0659920,hw_mentalhealth,284,14.3,2
0659920,hw_obesity,157,26.700000000000003,2
0659920,i,7,78.798139475,3
0659920,i_commutetime,1,16.6748,3
0659920,i_dissimilarity,138,0.171,2
0659920,i_genderpaygap,325,0.725,2
0659920,i_isolation,1,16.3,3
0659920,i_linguistic,80,0.016,3
0659920,nbm,349,43.948487305,2
0659920,nbm_dental,195,13.0095,2
0659920,nbm_foodsecurity,420,14.2,1
0659920,nbm_mencorehealth,239,30.985699999999998,2
0659920,nbm_poorhealth,308,13.714299999999998,2
0659920,nbm_supermarketacce,359,79.3,2
0659920,nbm_womencorehealth,195,29.276200000000003,2
0659920,opp,152,58.684938075,2
0659920,pfc,156,58.588297931,2
0659920,pfc_adultnoinsuranc,156,7.48,2
0659920,pfc_altercommute,245,9.8,2
0659920,pfc_disconnected,232,6.3,2
0659920,pfc_teenbirthrate,142,4.291799999999999,2
0659920,pr,326,45.707129021,2
0659920,pr_fatal,451,620,1
0659920,pr_gendergappower,239,0.5,2
0659920,pr_homeownership,275,53.300000000000004,2
0659920,pr_stateconstagains,145,0.5,2
0659920,pr_turnout,149,49.9,2
0659920,ps,297,51.373993856,2
0659920,ps_accidents,358,2.737,2
0659920,ps_property,348,338.491,2
0659920,ps_violent,230,118.256,2
0659920,s,454,33.078860237,1
0659920,s_hburdenowner,343,28.799999999999997,2
0659920,s_hburdenrenter,408,55.50000000000001,1
0659920,s_homeless,441,327.918,1
0659920,s_nokitchen,446,1.48,1
0659920,s_overcrowded,220,3,2
0659920,spi,255,51.257338601,2
0659920,ws,442,36.623326533,1
0659920,ws_drinkingwater,1,1.184,2
0659920,ws_floodrisk,325,1.64,2
0659920,ws_hazardouswaste,445,4.38,1
0659920,ws_noplumbing,451,0.61,1
0659962,aae,123,64.840807418,2
0659962,aae_associates,154,9,2
0659962,aae_bachelors,200,21.3,2
0659962,aae_graduate,103,17.299999999999997,2
0659962,abk,150,67.16012423,2
0659962,abk_g3reading,141,3.6839999999999997,2
0659962,abk_g8math,150,8.104,2
0659962,abk_hsincomplete,143,9.6,2
0659962,abk_lessthan9th,187,3.8,2
0659962,abk_preschoolenroll,394,39.6,2
0659962,aic,271,46.345255509,2
0659962,aic_broadband,230,83.5,2
0659962,aic_broadbandspeed,277,132.437,2
0659962,aic_celldata,339,56.3,2
0659962,aic_nointernet,242,13.200000000000001,2
0659962,bhn,171,55.715415038,2
0659962,eq,461,33.878149425,1
0659962,eq_affectedglobalwa,325,50.517999999999994,2
0659962,eq_egridrenewables,1,42.642,3
0659962,eq_no2,388,13.758,1
0659962,eq_ozone,446,0.047,1
0659962,eq_pm25,445,9.837,1
0659962,eq_waterstress,404,2.81243,1
0659962,fow,237,51.26260829,2
0659962,hw,183,57.666903995,2
0659962,hw_cancer,382,6.5,2
0659962,hw_chd,205,5,2
0659962,hw_diabetes,211,9.4,2
0659962,hw_drugod,153,679.698,2
0659962,hw_mentalhealth,133,12.2,2
0659962,hw_obesity,157,26.700000000000003,2
0659962,i,118,67.441000079,2
0659962,i_commutetime,210,23.5558,2
0659962,i_dissimilarity,184,0.191,2
0659962,i_genderpaygap,244,0.758,2
0659962,i_isolation,223,34.699999999999996,2
0659962,i_linguistic,174,0.031,2
0659962,nbm,165,55.485875223,2
0659962,nbm_dental,162,11.827300000000001,2
0659962,nbm_foodsecurity,192,10.7,2
0659962,nbm_mencorehealth,303,28.9636,2
0659962,nbm_poorhealth,192,11.8727,2
0659962,nbm_supermarketacce,220,69.1,2
0659962,nbm_womencorehealth,189,29.472700000000003,2
0659962,opp,223,54.875393592,2
0659962,pfc,345,44.239346638,2
0659962,pfc_adultnoinsuranc,80,5.6899999999999995,3
0659962,pfc_altercommute,297,8.6,2
0659962,pfc_disconnected,252,6.7,2
0659962,pfc_teenbirthrate,458,31.619000000000003,1
0659962,pr,377,42.980420231,2
0659962,pr_fatal,438,563.3,1
0659962,pr_gendergappower,338,0.333333333,2
0659962,pr_homeownership,172,58.9,2
0659962,pr_stateconstagains,145,0.5,2
0659962,pr_turnout,451,36.3,1
0659962,ps,282,53.087822271,2
0659962,ps_accidents,280,2.253,2
0659962,ps_property,390,377.072,2
0659962,ps_violent,180,95.148,2
0659962,s,274,53.243352897,2
0659962,s_hburdenowner,313,27.800000000000004,2
0659962,s_hburdenrenter,255,49.6,2
0659962,s_homeless,278,128.492,2
0659962,s_nokitchen,287,0.8999999999999999,2
0659962,s_overcrowded,356,5.1,2
0659962,spi,211,53.951138973,2
0659962,ws,93,61.044609761,3
0659962,ws_drinkingwater,375,3.556,2
0659962,ws_floodrisk,1,1.26,3
0659962,ws_hazardouswaste,154,2.054,2
0659962,ws_noplumbing,108,0.18,2
0660018,aae,9,76.194017296,3
0660018,aae_associates,245,8,2
0660018,aae_bachelors,1,30.3,3
0660018,aae_graduate,1,22.2,3
0660018,abk,1,83.708998774,3
0660018,abk_g3reading,1,4.234,3
0660018,abk_g8math,2,9.054,3
0660018,abk_hsincomplete,1,6.4,3
0660018,abk_lessthan9th,1,2,3
0660018,abk_preschoolenroll,1,64.7,3
0660018,aic,60,68.570045425,3
0660018,aic_broadband,1,90.5,3
0660018,aic_broadbandspeed,213,140.46,2
0660018,aic_celldata,1,71.1,3
0660018,aic_nointernet,1,6.6000000000000005,3
0660018,bhn,53,62.854654675,3
0660018,eq,432,35.438439801,1
0660018,eq_affectedglobalwa,439,55.42399999999999,1
0660018,eq_egridrenewables,1,42.642,3
0660018,eq_no2,411,14.554,1
0660018,eq_ozone,186,0.04,2
0660018,eq_pm25,445,9.837,1
0660018,eq_waterstress,442,3.38492,1
0660018,fow,34,65.466210429,3
0660018,hw,21,74.147357716,3
0660018,hw_cancer,270,5.8999999999999995,2
0660018,hw_chd,1,3.75,3
0660018,hw_diabetes,1,7.1,3
0660018,hw_drugod,80,642.956,2
0660018,hw_mentalhealth,1,10.7,3
0660018,hw_obesity,1,22.38,3
0660018,i,168,63.742217606,2
0660018,i_commutetime,422,31.1328,1
0660018,i_dissimilarity,1,0.129,3
0660018,i_genderpaygap,349,0.711,2
0660018,i_isolation,181,29.099999999999998,2
0660018,i_linguistic,1,0.012,3
0660018,nbm,9,72.385932368,3
0660018,nbm_dental,1,7.08125,3
0660018,nbm_foodsecurity,231,11.4,2
0660018,nbm_mencorehealth,31,38.8769,3
0660018,nbm_poorhealth,1,8.45556,3
0660018,nbm_supermarketacce,1,42.4,3
0660018,nbm_womencorehealth,39,35.2769,3
0660018,opp,68,64.170894221,3
0660018,pfc,31,76.53823814,3
0660018,pfc_adultnoinsuranc,28,3.75,3
0660018,pfc_altercommute,130,14.399999999999999,2
0660018,pfc_disconnected,1,3,3
0660018,pfc_teenbirthrate,1,0,3
0660018,pr,410,40.209103843,2
0660018,pr_fatal,99,147.70000000000002,3
0660018,pr_gendergappower,83,0.799951998,3
0660018,pr_homeownership,331,50.5,2
0660018,pr_stateconstagains,145,0.5,2
0660018,pr_turnout,413,37.5,1
0660018,ps,78,74.642083595,3
0660018,ps_accidents,68,1.034,3
0660018,ps_property,202,227.228,2
0660018,ps_violent,70,54.308,3
0660018,s,246,55.910352159,2
0660018,s_hburdenowner,361,30.099999999999998,2
0660018,s_hburdenrenter,47,41.3,3
0660018,s_homeless,410,237.396,2
0660018,s_nokitchen,296,0.91,2
0660018,s_overcrowded,144,2.1999999999999997,2
0660018,spi,40,64.163919775,3
0660018,ws,274,48.480250576,2
0660018,ws_drinkingwater,430,5.412,1
0660018,ws_floodrisk,360,1.74,2
0660018,ws_hazardouswaste,1,1.511,3
0660018,ws_noplumbing,160,0.22999999999999998,2
0660102,aae,126,64.581102202,2
0660102,aae_associates,431,6,1
0660102,aae_bachelors,141,24.6,2
0660102,aae_graduate,1,22.2,3
0660102,abk,240,60.117987118,2
0660102,abk_g3reading,222,3.184,2
0660102,abk_g8math,165,7.953,2
0660102,abk_hsincomplete,316,14.099999999999998,2
0660102,abk_lessthan9th,385,8.200000000000001,2
0660102,abk_preschoolenroll,1,64.7,3
0660102,aic,37,71.95623252,3
0660102,aic_broadband,80,89.4,3
0660102,aic_broadbandspeed,1,173.512,3
0660102,aic_celldata,131,66.3,2
0660102,aic_nointernet,85,8,3
0660102,bhn,89,60.226234533,2
0660102,eq,25,65.697389368,3
0660102,eq_affectedglobalwa,439,55.42399999999999,1
0660102,eq_egridrenewables,1,42.642,3
0660102,eq_no2,225,9.064,2
0660102,eq_ozone,1,0.034,3
0660102,eq_pm25,134,6.987,2
0660102,eq_waterstress,103,0.804075,2
0660102,fow,21,67.569164348,3
0660102,hw,32,72.505048384,3
0660102,hw_cancer,225,5.7,2
0660102,hw_chd,50,4,3
0660102,hw_diabetes,96,7.9,3
0660102,hw_drugod,64,613.771,3
0660102,hw_mentalhealth,67,11.1,3
0660102,hw_obesity,72,23.3,3
0660102,i,372,49.167490996,2
0660102,i_commutetime,310,26.5341,2
0660102,i_dissimilarity,370,0.314,2
0660102,i_genderpaygap,216,0.77,2
0660102,i_isolation,339,49.2,2
0660102,i_linguistic,403,0.1,1
0660102,nbm,23,69.60818375,3
0660102,nbm_dental,74,9.04706,3
0660102,nbm_foodsecurity,1,8.4,3
0660102,nbm_mencorehealth,140,33.5235,2
0660102,nbm_poorhealth,84,10.0176,3
0660102,nbm_supermarketacce,79,50.9,3
0660102,nbm_womencorehealth,101,32.5,3
0660102,opp,134,59.734186249,2
0660102,pfc,35,76.05838062,3
0660102,pfc_adultnoinsuranc,90,5.92,2
0660102,pfc_altercommute,88,17.4,3
0660102,pfc_disconnected,1,3,3
0660102,pfc_teenbirthrate,155,4.7544,2
0660102,pr,275,49.129771176,2
0660102,pr_fatal,397,469.4,2
0660102,pr_gendergappower,239,0.5,2
0660102,pr_homeownership,331,50.5,2
0660102,pr_stateconstagains,145,0.5,2
0660102,pr_turnout,235,46.9,2
0660102,ps,2,81.627387059,3
0660102,ps_accidents,2,0.949,3
0660102,ps_property,1,137.679,3
0660102,ps_violent,1,46.604,3
0660102,s,418,37.615408788,1
0660102,s_hburdenowner,429,33.6,1
0660102,s_hburdenrenter,305,51.2,2
0660102,s_homeless,340,165.009,2
0660102,s_nokitchen,233,0.7799999999999999,2
0660102,s_overcrowded,445,9.2,1
0660102,spi,61,62.50986171,3
0660102,ws,228,52.053958537,2
0660102,ws_drinkingwater,101,1.366,2
0660102,ws_floodrisk,303,1.58,2
0660102,ws_hazardouswaste,249,2.551,2
0660102,ws_noplumbing,428,0.52,1
0660466,aae,478,32.950798889,1
0660466,aae_associates,379,6.7,2
0660466,aae_bachelors,445,11.600000000000001,1
0660466,aae_graduate,443,5.6000000000000005,1
0660466,abk,474,38.505601366,1
0660466,abk_g3reading,450,1.574,1
0660466,abk_g8math,462,5.865,1
0660466,abk_hsincomplete,307,13.8,2
0660466,abk_lessthan9th,446,12.6,1
0660466,abk_preschoolenroll,340,42.6,2
0660466,aic,385,33.60633258,2
0660466,aic_broadband,411,74.6,1
0660466,aic_broadbandspeed,271,133.098,2
0660466,aic_celldata,447,49,1
0660466,aic_nointernet,181,11.5,2
0660466,bhn,300,48.977192165,2
